date,count,cumulative,package
2016-09-14,4,483,waterfalls
2016-09-15,1,484,waterfalls
2016-09-16,1,485,waterfalls
2016-09-17,3,488,waterfalls
2016-09-18,0,488,waterfalls
2016-09-19,0,488,waterfalls
2016-09-20,7,495,waterfalls
2016-09-21,3,498,waterfalls
2016-09-22,6,504,waterfalls
2016-09-23,6,510,waterfalls
2016-09-24,4,514,waterfalls
2016-09-25,5,519,waterfalls
2016-09-26,2,521,waterfalls
2016-09-27,8,529,waterfalls
2016-09-28,6,535,waterfalls
2016-09-29,3,538,waterfalls
2016-09-30,2,540,waterfalls
2016-10-01,0,540,waterfalls
2016-10-02,10,550,waterfalls
2016-10-03,4,554,waterfalls
2016-10-04,8,562,waterfalls
2016-10-05,6,568,waterfalls
2016-10-06,5,573,waterfalls
2016-10-07,2,575,waterfalls
2016-10-08,0,575,waterfalls
2016-10-09,2,577,waterfalls
2016-10-10,4,581,waterfalls
2016-10-11,1,582,waterfalls
2016-10-12,8,590,waterfalls
2016-10-13,5,595,waterfalls
2016-10-14,3,598,waterfalls
2016-10-15,1,599,waterfalls
2016-10-16,2,601,waterfalls
2016-10-17,3,604,waterfalls
2016-10-18,1,605,waterfalls
2016-10-19,3,608,waterfalls
2016-10-20,2,610,waterfalls
2016-10-21,16,626,waterfalls
2016-10-22,3,629,waterfalls
2016-10-23,1,630,waterfalls
2016-10-24,7,637,waterfalls
2016-10-25,7,644,waterfalls
2016-10-26,4,648,waterfalls
2016-10-27,2,650,waterfalls
2016-10-28,2,652,waterfalls
2016-10-29,0,652,waterfalls
2016-10-30,7,659,waterfalls
2016-10-31,3,662,waterfalls
2016-11-01,5,667,waterfalls
2016-11-02,9,676,waterfalls
2016-11-03,6,682,waterfalls
2016-11-04,8,690,waterfalls
2016-11-05,3,693,waterfalls
2016-11-06,0,693,waterfalls
2016-11-07,3,696,waterfalls
2016-11-08,5,701,waterfalls
2016-11-09,7,708,waterfalls
2016-11-10,7,715,waterfalls
2016-11-11,1,716,waterfalls
2016-11-12,3,719,waterfalls
2016-11-13,4,723,waterfalls
2016-11-14,11,734,waterfalls
2016-11-15,9,743,waterfalls
2016-11-16,6,749,waterfalls
2016-11-17,5,754,waterfalls
2016-11-18,2,756,waterfalls
2016-11-19,4,760,waterfalls
2016-11-20,6,766,waterfalls
2016-11-21,7,773,waterfalls
2016-11-22,2,775,waterfalls
2016-11-23,0,775,waterfalls
2016-11-24,1,776,waterfalls
2016-11-25,2,778,waterfalls
2016-11-26,1,779,waterfalls
2016-11-27,4,783,waterfalls
2016-11-28,2,785,waterfalls
2016-11-29,11,796,waterfalls
2016-11-30,10,806,waterfalls
2016-12-01,8,814,waterfalls
2016-12-02,7,821,waterfalls
2016-12-03,4,825,waterfalls
2016-12-04,4,829,waterfalls
2016-12-05,10,839,waterfalls
2016-12-06,9,848,waterfalls
2016-12-07,3,851,waterfalls
2016-12-08,3,854,waterfalls
2016-12-09,1,855,waterfalls
2016-12-10,5,860,waterfalls
2016-12-11,1,861,waterfalls
2016-12-12,4,865,waterfalls
2016-12-13,4,869,waterfalls
2016-12-14,3,872,waterfalls
2016-12-15,3,875,waterfalls
2016-12-16,3,878,waterfalls
2016-12-17,3,881,waterfalls
2016-12-18,1,882,waterfalls
2016-12-19,5,887,waterfalls
2016-12-20,3,890,waterfalls
2016-12-21,10,900,waterfalls
2016-12-22,4,904,waterfalls
2016-12-23,3,907,waterfalls
2016-12-24,3,910,waterfalls
2016-12-25,1,911,waterfalls
2016-12-26,0,911,waterfalls
2016-12-27,0,911,waterfalls
2016-12-28,10,921,waterfalls
2016-12-29,4,925,waterfalls
2016-12-30,3,928,waterfalls
2016-12-31,1,929,waterfalls
2017-01-01,0,929,waterfalls
2017-01-02,0,929,waterfalls
2017-01-03,11,940,waterfalls
2017-01-04,9,949,waterfalls
2017-01-05,5,954,waterfalls
2017-01-06,1,955,waterfalls
2017-01-07,1,956,waterfalls
2017-01-08,0,956,waterfalls
2017-01-09,4,960,waterfalls
2017-01-10,4,964,waterfalls
2017-01-11,6,970,waterfalls
2017-01-12,10,980,waterfalls
2017-01-13,4,984,waterfalls
2017-01-14,1,985,waterfalls
2017-01-15,0,985,waterfalls
2017-01-16,4,989,waterfalls
2017-01-17,5,994,waterfalls
2017-01-18,3,997,waterfalls
2017-01-19,1,998,waterfalls
2017-01-20,3,1001,waterfalls
2017-01-21,8,1009,waterfalls
2017-01-22,3,1012,waterfalls
2017-01-23,3,1015,waterfalls
2017-01-24,6,1021,waterfalls
2017-01-25,9,1030,waterfalls
2017-01-26,10,1040,waterfalls
2017-01-27,7,1047,waterfalls
2017-01-28,3,1050,waterfalls
2017-01-29,2,1052,waterfalls
2017-01-30,5,1057,waterfalls
2017-01-31,7,1064,waterfalls
2017-02-01,5,1069,waterfalls
2017-02-02,12,1081,waterfalls
2017-02-03,23,1104,waterfalls
2017-02-04,11,1115,waterfalls
2017-02-05,8,1123,waterfalls
2017-02-06,24,1147,waterfalls
2017-02-07,10,1157,waterfalls
2017-02-08,7,1164,waterfalls
2017-02-09,7,1171,waterfalls
2017-02-10,4,1175,waterfalls
2017-02-11,2,1177,waterfalls
2017-02-12,8,1185,waterfalls
2017-02-13,10,1195,waterfalls
2017-02-14,8,1203,waterfalls
2017-02-15,10,1213,waterfalls
2017-02-16,12,1225,waterfalls
2017-02-17,9,1234,waterfalls
2017-02-18,4,1238,waterfalls
2017-02-19,12,1250,waterfalls
2017-02-20,6,1256,waterfalls
2017-02-21,13,1269,waterfalls
2017-02-22,13,1282,waterfalls
2017-02-23,9,1291,waterfalls
2017-02-24,7,1298,waterfalls
2017-02-25,3,1301,waterfalls
2017-02-26,7,1308,waterfalls
2017-02-27,10,1318,waterfalls
2017-02-28,6,1324,waterfalls
2017-03-01,1,1325,waterfalls
2017-03-02,7,1332,waterfalls
2017-03-03,8,1340,waterfalls
2017-03-04,3,1343,waterfalls
2017-03-05,7,1350,waterfalls
2017-03-06,10,1360,waterfalls
2017-03-07,4,1364,waterfalls
2017-03-08,8,1372,waterfalls
2017-03-09,10,1382,waterfalls
2017-03-10,6,1388,waterfalls
2017-03-11,3,1391,waterfalls
2017-03-12,6,1397,waterfalls
2017-03-13,13,1410,waterfalls
2017-03-14,10,1420,waterfalls
2017-03-15,4,1424,waterfalls
2017-03-16,5,1429,waterfalls
2017-03-17,5,1434,waterfalls
2017-03-18,2,1436,waterfalls
2017-03-19,3,1439,waterfalls
2017-03-20,7,1446,waterfalls
2017-03-21,10,1456,waterfalls
2017-03-22,3,1459,waterfalls
2017-03-23,8,1467,waterfalls
2017-03-24,8,1475,waterfalls
2017-03-25,1,1476,waterfalls
2017-03-26,7,1483,waterfalls
2017-03-27,8,1491,waterfalls
2017-03-28,14,1505,waterfalls
2017-03-29,3,1508,waterfalls
2017-03-30,3,1511,waterfalls
2017-03-31,2,1513,waterfalls
2017-04-01,5,1518,waterfalls
2017-04-02,4,1522,waterfalls
2017-04-03,10,1532,waterfalls
2017-04-04,44,1576,waterfalls
2017-04-05,24,1600,waterfalls
2017-04-06,19,1619,waterfalls
2017-04-07,14,1633,waterfalls
2017-04-08,13,1646,waterfalls
2017-04-09,6,1652,waterfalls
2017-04-10,4,1656,waterfalls
2017-04-11,10,1666,waterfalls
2017-04-12,13,1679,waterfalls
2017-04-13,20,1699,waterfalls
2017-04-14,4,1703,waterfalls
2017-04-15,7,1710,waterfalls
2017-04-16,0,1710,waterfalls
2017-04-17,9,1719,waterfalls
2017-04-18,4,1723,waterfalls
2017-04-19,2,1725,waterfalls
2017-04-20,12,1737,waterfalls
2017-04-21,8,1745,waterfalls
2017-04-22,4,1749,waterfalls
2017-04-23,3,1752,waterfalls
2017-04-24,5,1757,waterfalls
2017-04-25,8,1765,waterfalls
2017-04-26,17,1782,waterfalls
2017-04-27,13,1795,waterfalls
2017-04-28,6,1801,waterfalls
2017-04-29,11,1812,waterfalls
2017-04-30,3,1815,waterfalls
2017-05-01,6,1821,waterfalls
2017-05-02,3,1824,waterfalls
2017-05-03,5,1829,waterfalls
2017-05-04,12,1841,waterfalls
2017-05-05,6,1847,waterfalls
2017-05-06,5,1852,waterfalls
2017-05-07,11,1863,waterfalls
2017-05-08,5,1868,waterfalls
2017-05-09,4,1872,waterfalls
2017-05-10,5,1877,waterfalls
2017-05-11,9,1886,waterfalls
2017-05-12,5,1891,waterfalls
2017-05-13,1,1892,waterfalls
2017-05-14,2,1894,waterfalls
2017-05-15,4,1898,waterfalls
2017-05-16,5,1903,waterfalls
2017-05-17,6,1909,waterfalls
2017-05-18,1,1910,waterfalls
2017-05-19,3,1913,waterfalls
2017-05-20,2,1915,waterfalls
2017-05-21,4,1919,waterfalls
2017-05-22,8,1927,waterfalls
2017-05-23,4,1931,waterfalls
2017-05-24,2,1933,waterfalls
2017-05-25,5,1938,waterfalls
2017-05-26,15,1953,waterfalls
2017-05-27,0,1953,waterfalls
2017-05-28,1,1954,waterfalls
2017-05-29,3,1957,waterfalls
2017-05-30,6,1963,waterfalls
2017-05-31,8,1971,waterfalls
2017-06-01,12,1983,waterfalls
2017-06-02,2,1985,waterfalls
2017-06-03,3,1988,waterfalls
2017-06-04,0,1988,waterfalls
2017-06-05,19,2007,waterfalls
2017-06-06,10,2017,waterfalls
2017-06-07,3,2020,waterfalls
2017-06-08,8,2028,waterfalls
2017-06-09,7,2035,waterfalls
2017-06-10,6,2041,waterfalls
2017-06-11,6,2047,waterfalls
2017-06-12,5,2052,waterfalls
2017-06-13,6,2058,waterfalls
2017-06-14,14,2072,waterfalls
2017-06-15,5,2077,waterfalls
2017-06-16,5,2082,waterfalls
2017-06-17,0,2082,waterfalls
2017-06-18,0,2082,waterfalls
2017-06-19,7,2089,waterfalls
2017-06-20,4,2093,waterfalls
2017-06-21,8,2101,waterfalls
2017-06-22,5,2106,waterfalls
2017-06-23,2,2108,waterfalls
2017-06-24,2,2110,waterfalls
2017-06-25,0,2110,waterfalls
2017-06-26,9,2119,waterfalls
2017-06-27,9,2128,waterfalls
2017-06-28,4,2132,waterfalls
2017-06-29,4,2136,waterfalls
2017-06-30,2,2138,waterfalls
2017-07-01,3,2141,waterfalls
2017-07-02,1,2142,waterfalls
2017-07-03,6,2148,waterfalls
2017-07-04,5,2153,waterfalls
2017-07-05,4,2157,waterfalls
2017-07-06,8,2165,waterfalls
2017-07-07,6,2171,waterfalls
2017-07-08,5,2176,waterfalls
2017-07-09,2,2178,waterfalls
2017-07-10,7,2185,waterfalls
2017-07-11,7,2192,waterfalls
2017-07-12,8,2200,waterfalls
2017-07-13,4,2204,waterfalls
2017-07-14,3,2207,waterfalls
2017-07-15,0,2207,waterfalls
2017-07-16,2,2209,waterfalls
2017-07-17,5,2214,waterfalls
2017-07-18,3,2217,waterfalls
2017-07-19,18,2235,waterfalls
2017-07-20,27,2262,waterfalls
2017-07-21,6,2268,waterfalls
2017-07-22,2,2270,waterfalls
2017-07-23,4,2274,waterfalls
2017-07-24,5,2279,waterfalls
2017-07-25,2,2281,waterfalls
2017-07-26,2,2283,waterfalls
2017-07-27,2,2285,waterfalls
2017-07-28,8,2293,waterfalls
2017-07-29,2,2295,waterfalls
2017-07-30,0,2295,waterfalls
2017-07-31,4,2299,waterfalls
2017-08-01,4,2303,waterfalls
2017-08-02,8,2311,waterfalls
2017-08-03,4,2315,waterfalls
2017-08-04,9,2324,waterfalls
2017-08-05,5,2329,waterfalls
2017-08-06,1,2330,waterfalls
2017-08-07,9,2339,waterfalls
2017-08-08,2,2341,waterfalls
2017-08-09,5,2346,waterfalls
2017-08-10,8,2354,waterfalls
2017-08-11,6,2360,waterfalls
2017-08-12,3,2363,waterfalls
2017-08-13,3,2366,waterfalls
2017-08-14,3,2369,waterfalls
2017-08-15,4,2373,waterfalls
2017-08-16,5,2378,waterfalls
2017-08-17,5,2383,waterfalls
2017-08-18,4,2387,waterfalls
2017-08-19,3,2390,waterfalls
2017-08-20,2,2392,waterfalls
2017-08-21,4,2396,waterfalls
2017-08-22,9,2405,waterfalls
2017-08-23,8,2413,waterfalls
2017-08-24,6,2419,waterfalls
2017-08-25,8,2427,waterfalls
2017-08-26,6,2433,waterfalls
2017-08-27,6,2439,waterfalls
2017-08-28,9,2448,waterfalls
2017-08-29,9,2457,waterfalls
2017-08-30,7,2464,waterfalls
2017-08-31,4,2468,waterfalls
2017-09-01,1,2469,waterfalls
2017-09-02,3,2472,waterfalls
2017-09-03,3,2475,waterfalls
2017-09-04,0,2475,waterfalls
2017-09-05,9,2484,waterfalls
2017-09-06,6,2490,waterfalls
2017-09-07,5,2495,waterfalls
2017-09-08,9,2504,waterfalls
2017-09-09,1,2505,waterfalls
2017-09-10,6,2511,waterfalls
2017-09-11,10,2521,waterfalls
2017-09-12,3,2524,waterfalls
2017-09-13,8,2532,waterfalls
2017-09-14,4,2536,waterfalls
2017-09-15,4,2540,waterfalls
2017-09-16,4,2544,waterfalls
2017-09-17,3,2547,waterfalls
2017-09-18,2,2549,waterfalls
2017-09-19,18,2567,waterfalls
2017-09-20,22,2589,waterfalls
2017-09-21,8,2597,waterfalls
2017-09-22,13,2610,waterfalls
2017-09-23,3,2613,waterfalls
2017-09-24,4,2617,waterfalls
2017-09-25,6,2623,waterfalls
2017-09-26,5,2628,waterfalls
2017-09-27,6,2634,waterfalls
2017-09-28,3,2637,waterfalls
2017-09-29,6,2643,waterfalls
2017-09-30,3,2646,waterfalls
2017-10-01,6,2652,waterfalls
2017-10-02,8,2660,waterfalls
2017-10-03,14,2674,waterfalls
2017-10-04,25,2699,waterfalls
2017-10-05,15,2714,waterfalls
2017-10-06,11,2725,waterfalls
2017-10-07,7,2732,waterfalls
2017-10-08,11,2743,waterfalls
2017-10-09,10,2753,waterfalls
2017-10-10,18,2771,waterfalls
2017-10-11,17,2788,waterfalls
2017-10-12,24,2812,waterfalls
2017-10-13,21,2833,waterfalls
2017-10-14,7,2840,waterfalls
2017-10-15,2,2842,waterfalls
2017-10-16,20,2862,waterfalls
2017-10-17,24,2886,waterfalls
2017-10-18,12,2898,waterfalls
2017-10-19,25,2923,waterfalls
2017-10-20,19,2942,waterfalls
2017-10-21,4,2946,waterfalls
2017-10-22,8,2954,waterfalls
2017-10-23,11,2965,waterfalls
2017-10-24,8,2973,waterfalls
2017-10-25,15,2988,waterfalls
2017-10-26,21,3009,waterfalls
2017-10-27,9,3018,waterfalls
2017-10-28,4,3022,waterfalls
2017-10-29,9,3031,waterfalls
2017-10-30,14,3045,waterfalls
2017-10-31,6,3051,waterfalls
2017-11-01,13,3064,waterfalls
2017-11-02,8,3072,waterfalls
2017-11-03,19,3091,waterfalls
2017-11-04,3,3094,waterfalls
2017-11-05,8,3102,waterfalls
2017-11-06,12,3114,waterfalls
2017-11-07,7,3121,waterfalls
2017-11-08,20,3141,waterfalls
2017-11-09,19,3160,waterfalls
2017-11-10,9,3169,waterfalls
2017-11-11,7,3176,waterfalls
2017-11-12,7,3183,waterfalls
2017-11-13,19,3202,waterfalls
2017-11-14,16,3218,waterfalls
2017-11-15,8,3226,waterfalls
2017-11-16,10,3236,waterfalls
2017-11-17,4,3240,waterfalls
2017-11-18,6,3246,waterfalls
2017-11-19,0,3246,waterfalls
2017-11-20,11,3257,waterfalls
2017-11-21,16,3273,waterfalls
2017-11-22,11,3284,waterfalls
2017-11-23,6,3290,waterfalls
2017-11-24,3,3293,waterfalls
2017-11-25,3,3296,waterfalls
2017-11-26,4,3300,waterfalls
2017-11-27,17,3317,waterfalls
2017-11-28,34,3351,waterfalls
2017-11-29,26,3377,waterfalls
2017-11-30,10,3387,waterfalls
2017-12-01,9,3396,waterfalls
2017-12-02,12,3408,waterfalls
2017-12-03,17,3425,waterfalls
2017-12-04,33,3458,waterfalls
2017-12-05,24,3482,waterfalls
2017-12-06,16,3498,waterfalls
2017-12-07,16,3514,waterfalls
2017-12-08,11,3525,waterfalls
2017-12-09,1,3526,waterfalls
2017-12-10,3,3529,waterfalls
2017-12-11,16,3545,waterfalls
2017-12-12,12,3557,waterfalls
2017-12-13,17,3574,waterfalls
2017-12-14,9,3583,waterfalls
2017-12-15,12,3595,waterfalls
2017-12-16,3,3598,waterfalls
2017-12-17,3,3601,waterfalls
2017-12-18,14,3615,waterfalls
2017-12-19,10,3625,waterfalls
2017-12-20,11,3636,waterfalls
2017-12-21,14,3650,waterfalls
2017-12-22,4,3654,waterfalls
2017-12-23,3,3657,waterfalls
2017-12-24,7,3664,waterfalls
2017-12-25,3,3667,waterfalls
2017-12-26,9,3676,waterfalls
2017-12-27,11,3687,waterfalls
2017-12-28,10,3697,waterfalls
2017-12-29,4,3701,waterfalls
2017-12-30,0,3701,waterfalls
2017-12-31,2,3703,waterfalls
2018-01-01,3,3706,waterfalls
2018-01-02,9,3715,waterfalls
2018-01-03,15,3730,waterfalls
2018-01-04,25,3755,waterfalls
2018-01-05,2,3757,waterfalls
2018-01-06,1,3758,waterfalls
2018-01-07,5,3763,waterfalls
2018-01-08,13,3776,waterfalls
2018-01-09,19,3795,waterfalls
2018-01-10,16,3811,waterfalls
2018-01-11,10,3821,waterfalls
2018-01-12,20,3841,waterfalls
2018-01-13,7,3848,waterfalls
2018-01-14,5,3853,waterfalls
2018-01-15,8,3861,waterfalls
2018-01-16,8,3869,waterfalls
2018-01-17,24,3893,waterfalls
2018-01-18,11,3904,waterfalls
2018-01-19,18,3922,waterfalls
2018-01-20,4,3926,waterfalls
2018-01-21,8,3934,waterfalls
2018-01-22,16,3950,waterfalls
2018-01-23,11,3961,waterfalls
2018-01-24,15,3976,waterfalls
2018-01-25,23,3999,waterfalls
2018-01-26,247,4246,waterfalls
2018-01-27,18,4264,waterfalls
2018-01-28,28,4292,waterfalls
2018-01-29,51,4343,waterfalls
2018-01-30,19,4362,waterfalls
2018-01-31,33,4395,waterfalls
2018-02-01,16,4411,waterfalls
2018-02-02,11,4422,waterfalls
2018-02-03,11,4433,waterfalls
2018-02-04,7,4440,waterfalls
2018-02-05,19,4459,waterfalls
2018-02-06,22,4481,waterfalls
2018-02-07,32,4513,waterfalls
2018-02-08,17,4530,waterfalls
2018-02-09,19,4549,waterfalls
2018-02-10,7,4556,waterfalls
2018-02-11,5,4561,waterfalls
2018-02-12,11,4572,waterfalls
2018-02-13,14,4586,waterfalls
2018-02-14,16,4602,waterfalls
2018-02-15,20,4622,waterfalls
2018-02-16,15,4637,waterfalls
2018-02-17,3,4640,waterfalls
2018-02-18,6,4646,waterfalls
2018-02-19,23,4669,waterfalls
2018-02-20,16,4685,waterfalls
2018-02-21,23,4708,waterfalls
2018-02-22,33,4741,waterfalls
2018-02-23,24,4765,waterfalls
2018-02-24,7,4772,waterfalls
2018-02-25,12,4784,waterfalls
2018-02-26,19,4803,waterfalls
2018-02-27,43,4846,waterfalls
2018-02-28,13,4859,waterfalls
2018-03-01,20,4879,waterfalls
2018-03-02,30,4909,waterfalls
2018-03-03,8,4917,waterfalls
2018-03-04,11,4928,waterfalls
2018-03-05,19,4947,waterfalls
2018-03-06,20,4967,waterfalls
2018-03-07,24,4991,waterfalls
2018-03-08,12,5003,waterfalls
2018-03-09,25,5028,waterfalls
2018-03-10,8,5036,waterfalls
2018-03-11,9,5045,waterfalls
2018-03-12,22,5067,waterfalls
2018-03-13,26,5093,waterfalls
2018-03-14,19,5112,waterfalls
2018-03-15,22,5134,waterfalls
2018-03-16,21,5155,waterfalls
2018-03-17,5,5160,waterfalls
2018-03-18,6,5166,waterfalls
2018-03-19,18,5184,waterfalls
2018-03-20,18,5202,waterfalls
2018-03-21,16,5218,waterfalls
2018-03-22,10,5228,waterfalls
2018-03-23,9,5237,waterfalls
2018-03-24,4,5241,waterfalls
2018-03-25,6,5247,waterfalls
2018-03-26,13,5260,waterfalls
2018-03-27,6,5266,waterfalls
2018-03-28,12,5278,waterfalls
2018-03-29,12,5290,waterfalls
2018-03-30,10,5300,waterfalls
2018-03-31,4,5304,waterfalls
2018-04-01,1,5305,waterfalls
2018-04-02,12,5317,waterfalls
2018-04-03,15,5332,waterfalls
2018-04-04,30,5362,waterfalls
2018-04-05,23,5385,waterfalls
2018-04-06,26,5411,waterfalls
2018-04-07,8,5419,waterfalls
2018-04-08,11,5430,waterfalls
2018-04-09,13,5443,waterfalls
2018-04-10,25,5468,waterfalls
2018-04-11,35,5503,waterfalls
2018-04-12,14,5517,waterfalls
2018-04-13,14,5531,waterfalls
2018-04-14,3,5534,waterfalls
2018-04-15,6,5540,waterfalls
2018-04-16,12,5552,waterfalls
2018-04-17,10,5562,waterfalls
2018-04-18,6,5568,waterfalls
2018-04-19,24,5592,waterfalls
2018-04-20,11,5603,waterfalls
2018-04-21,5,5608,waterfalls
2018-04-22,7,5615,waterfalls
2018-04-23,10,5625,waterfalls
2018-04-24,20,5645,waterfalls
2018-04-25,36,5681,waterfalls
2018-04-26,37,5718,waterfalls
2018-04-27,17,5735,waterfalls
2018-04-28,6,5741,waterfalls
2018-04-29,4,5745,waterfalls
2018-04-30,21,5766,waterfalls
2018-05-01,14,5780,waterfalls
2018-05-02,24,5804,waterfalls
2018-05-03,18,5822,waterfalls
2018-05-04,11,5833,waterfalls
2018-05-05,9,5842,waterfalls
2018-05-06,7,5849,waterfalls
2018-05-07,24,5873,waterfalls
2018-05-08,26,5899,waterfalls
2018-05-09,17,5916,waterfalls
2018-05-10,23,5939,waterfalls
2018-05-11,9,5948,waterfalls
2018-05-12,7,5955,waterfalls
2018-05-13,7,5962,waterfalls
2018-05-14,11,5973,waterfalls
2018-05-15,27,6000,waterfalls
2018-05-16,13,6013,waterfalls
2018-05-17,11,6024,waterfalls
2018-05-18,17,6041,waterfalls
2018-05-19,4,6045,waterfalls
2018-05-20,7,6052,waterfalls
2018-05-21,11,6063,waterfalls
2018-05-22,26,6089,waterfalls
2018-05-23,17,6106,waterfalls
2018-05-24,13,6119,waterfalls
2018-05-25,20,6139,waterfalls
2018-05-26,2,6141,waterfalls
2018-05-27,4,6145,waterfalls
2018-05-28,15,6160,waterfalls
2018-05-29,18,6178,waterfalls
2018-05-30,23,6201,waterfalls
2018-05-31,22,6223,waterfalls
2018-06-01,11,6234,waterfalls
2018-06-02,7,6241,waterfalls
2018-06-03,6,6247,waterfalls
2018-06-04,13,6260,waterfalls
2018-06-05,12,6272,waterfalls
2018-06-06,21,6293,waterfalls
2018-06-07,9,6302,waterfalls
2018-06-08,20,6322,waterfalls
2018-06-09,8,6330,waterfalls
2018-06-10,4,6334,waterfalls
2018-06-11,19,6353,waterfalls
2018-06-12,23,6376,waterfalls
2018-06-13,12,6388,waterfalls
2018-06-14,10,6398,waterfalls
2018-06-15,9,6407,waterfalls
2018-06-16,3,6410,waterfalls
2018-06-17,3,6413,waterfalls
2018-06-18,11,6424,waterfalls
2018-06-19,19,6443,waterfalls
2018-06-20,10,6453,waterfalls
2018-06-21,12,6465,waterfalls
2018-06-22,14,6479,waterfalls
2018-06-23,4,6483,waterfalls
2018-06-24,3,6486,waterfalls
2018-06-25,12,6498,waterfalls
2018-06-26,18,6516,waterfalls
2018-06-27,22,6538,waterfalls
2018-06-28,15,6553,waterfalls
2018-06-29,12,6565,waterfalls
2018-06-30,3,6568,waterfalls
2018-07-01,6,6574,waterfalls
2018-07-02,14,6588,waterfalls
2018-07-03,6,6594,waterfalls
2018-07-04,14,6608,waterfalls
2018-07-05,15,6623,waterfalls
2018-07-06,14,6637,waterfalls
2018-07-07,7,6644,waterfalls
2018-07-08,4,6648,waterfalls
2018-07-09,20,6668,waterfalls
2018-07-10,19,6687,waterfalls
2018-07-11,12,6699,waterfalls
2018-07-12,20,6719,waterfalls
2018-07-13,13,6732,waterfalls
2018-07-14,9,6741,waterfalls
2018-07-15,10,6751,waterfalls
2018-07-16,15,6766,waterfalls
2018-07-17,21,6787,waterfalls
2018-07-18,29,6816,waterfalls
2018-07-19,19,6835,waterfalls
2018-07-20,8,6843,waterfalls
2018-07-21,5,6848,waterfalls
2018-07-22,4,6852,waterfalls
2018-07-23,16,6868,waterfalls
2018-07-24,17,6885,waterfalls
2018-07-25,20,6905,waterfalls
2018-07-26,21,6926,waterfalls
2018-07-27,25,6951,waterfalls
2018-07-28,6,6957,waterfalls
2018-07-29,1,6958,waterfalls
2018-07-30,13,6971,waterfalls
2018-07-31,12,6983,waterfalls
2018-08-01,17,7000,waterfalls
2018-08-02,26,7026,waterfalls
2018-08-03,11,7037,waterfalls
2018-08-04,4,7041,waterfalls
2018-08-05,1,7042,waterfalls
2018-08-06,23,7065,waterfalls
2018-08-07,25,7090,waterfalls
2018-08-08,16,7106,waterfalls
2018-08-09,20,7126,waterfalls
2018-08-10,19,7145,waterfalls
2018-08-11,4,7149,waterfalls
2018-08-12,3,7152,waterfalls
2018-08-13,17,7169,waterfalls
2018-08-14,25,7194,waterfalls
2018-08-15,13,7207,waterfalls
2018-08-16,11,7218,waterfalls
2018-08-17,26,7244,waterfalls
2018-08-18,6,7250,waterfalls
2018-08-19,3,7253,waterfalls
2018-08-20,15,7268,waterfalls
2018-08-21,20,7288,waterfalls
2018-08-22,23,7311,waterfalls
2018-08-23,14,7325,waterfalls
2018-08-24,8,7333,waterfalls
2018-08-25,1,7334,waterfalls
2018-08-26,1,7335,waterfalls
2018-08-27,12,7347,waterfalls
2018-08-28,25,7372,waterfalls
2018-08-29,12,7384,waterfalls
2018-08-30,11,7395,waterfalls
2018-08-31,10,7405,waterfalls
2018-09-01,4,7409,waterfalls
2018-09-02,5,7414,waterfalls
2018-09-03,14,7428,waterfalls
2018-09-04,12,7440,waterfalls
2018-09-05,30,7470,waterfalls
2018-09-06,26,7496,waterfalls
2018-09-07,21,7517,waterfalls
2018-09-08,13,7530,waterfalls
2018-09-09,17,7547,waterfalls
2018-09-10,17,7564,waterfalls
2018-09-11,15,7579,waterfalls
2018-09-12,27,7606,waterfalls
2018-09-13,25,7631,waterfalls
2018-09-14,32,7663,waterfalls
2018-09-15,12,7675,waterfalls
2018-09-16,20,7695,waterfalls
2018-09-17,27,7722,waterfalls
2018-09-18,36,7758,waterfalls
2018-09-19,41,7799,waterfalls
2018-09-20,27,7826,waterfalls
2018-09-21,12,7838,waterfalls
2018-09-22,7,7845,waterfalls
2018-09-23,15,7860,waterfalls
2018-09-24,15,7875,waterfalls
2018-09-25,33,7908,waterfalls
2018-09-26,20,7928,waterfalls
2018-09-27,31,7959,waterfalls
2018-09-28,24,7983,waterfalls
2018-09-29,7,7990,waterfalls
2018-09-30,11,8001,waterfalls
2018-10-01,36,8037,waterfalls
2018-10-02,28,8065,waterfalls
2018-10-03,24,8089,waterfalls
2018-10-04,12,8101,waterfalls
2018-10-05,16,8117,waterfalls
2018-10-06,9,8126,waterfalls
2018-10-07,11,8137,waterfalls
2018-10-08,14,8151,waterfalls
2018-10-09,40,8191,waterfalls
2018-10-10,28,8219,waterfalls
2018-10-11,12,8231,waterfalls
2018-10-12,28,8259,waterfalls
2018-10-13,13,8272,waterfalls
2018-10-14,15,8287,waterfalls
2018-10-15,20,8307,waterfalls
2018-10-16,30,8337,waterfalls
2018-10-17,18,8355,waterfalls
2018-10-18,27,8382,waterfalls
2018-10-19,19,8401,waterfalls
2018-10-20,9,8410,waterfalls
2018-10-21,15,8425,waterfalls
2018-10-22,26,8451,waterfalls
2018-10-23,22,8473,waterfalls
2018-10-24,24,8497,waterfalls
2018-10-25,11,8508,waterfalls
2018-10-26,14,8522,waterfalls
2018-10-27,9,8531,waterfalls
2018-10-28,6,8537,waterfalls
2018-10-29,36,8573,waterfalls
2018-10-30,13,8586,waterfalls
2018-10-31,26,8612,waterfalls
2018-11-01,12,8624,waterfalls
2018-11-02,11,8635,waterfalls
2018-11-03,8,8643,waterfalls
2018-11-04,11,8654,waterfalls
2018-11-05,24,8678,waterfalls
2018-11-06,15,8693,waterfalls
